525,Action;Casual;RPG,Town of Salem,2858,3787
526,Strategy;Aliens;Sci-fi,Galactic Civilizations III,2847,6297
527,Indie;Strategy;Comedy,Defend The Highlands,2844,2844
528,Action;Adventure;Casual,Dungeons: The Eye of Draconus,2840,2840
529,Adventure;Indie;RPG,West of Loathing,2835,2835
531,Casual;Indie;Memes,There's Poop In My Soup,2826,2826
533,Casual;Indie;3D Platformer,Permute,2817,2817
534,Adventure;Indie;Horror,Darkness Ahead,2814,2814
535,Adventure;Point & Click;Noir,Jack Orlando Director's Cut,2800,7425
536,Indie;Platformer;Metroidvania,Enigmoon,2787,13753
537,Adventure;Indie;Family Friendly,The Deer,2786,4788
538,Shooter;Action;Gore,Wolfenstein II: The New Colossus German Edition,2782,2782
539,Action;Massively Multiplayer;Simulation,MechWarrior Online,2769,4155
540,Action;Adventure;Indie,The Albatross,2768,2768
542,Action;Adventure;Indie,Tree of Life,2764,3708
543,Action;Casual;Indie,Nanobots,2759,2759
544,Adventure;Casual;Indie,Bang Bang Fruit,2756,4012
545,Simulation;Funny;Multiplayer,Hand Simulator,2755,2755
546,Shooter;Action;Story Rich,BioShock Infinite,2746,65332
547,Indie;Simulation;Strategy,Airport CEO,2745,2745
548,Adventure;Indie;RPG,Sunless Sea,2743,4049
549,Casual;Strategy;Time Management,Gnomes Garden 3: The thief of castles,2737,2737
550,Adventure;Casual;Indie,Tricolour Lovestory,2733,2733
551,Action;Indie;Action Roguelike,The Astral Hero,2731,2731
552,Strategy;4X;Space,Master of Orion,2724,4852
553,Adventure;Indie;Point & Click,Thimbleweed Park,2701,2733
554,Action;RPG;Souls-like,The Dark Tales of Katarina,2701,2701
555,Casual;Indie;Fantasy,Guardians of Victoria,2678,10374
556,Indie;Simulation;VR,Heaven Island Life,2675,6885
557,Adventure;Casual;Indie,Monument,2674,2674
558,RPG;VR;Open World,Fallout 4 VR,2664,2664
561,Adventure;Casual;Strategy,Gnomes Garden 2,2651,2651
562,Strategy;Tower Defense;RTS,Hexagon Defense,2622,2622
564,Shooter;Action;Multiplayer,BRINK,2621,16824
565,Action;RPG;Fantasy,Enclave,2618,14907
567,Action;Adventure;Casual,Time Ramesside (A New Reckoning),2598,2919
568,Indie;Simulation;Sports,Ice Lakes,2595,2595
569,Action;Adventure;Simulation,Beast Blaster,2588,3876
570,Action;Adventure;RPG,Gems of War,2581,3007
571,Nudity;Violent;Gore,Redemption: Saints And Sinners,2580,2580
572,Casual;Indie;Hentai,NEKOPARA Vol. 3,2571,2571
573,RPG;Open World;Fantasy,The Elder Scrolls IV: Oblivion Game of the Year Edition (2009),2569,6390
574,Action;Adventure;Indie,Infinitum,2562,2728
575,RPG;Strategy;Turn-Based Strategy,Age of Wonders III,2561,19469
577,Racing;Combat Racing;Sports,Need for Speed: Hot Pursuit,2546,3005
579,Adventure;Indie;RPG,Atonement: Scourge of Time,2510,18727
580,Action;Adventure;Indie,Lex Mortis,2509,2509
581,Platformer;Pixel Graphics;Retro,Shovel Knight: Treasure Trove,2508,2875
582,Action;RPG;Action Roguelike,ShapeShifter,2499,2915
583,Indie;Adventure;Casual,Alchemyland,2489,2489
584,Fighting;2D Fighter;Action,Ultimate Marvel vs. Capcom 3,2487,2487
585,Action RPG;Hack and Slash;RPG,Victor Vran,2485,2485
587,Strategy;RTS;World War II,Sudden Strike 4,2476,2476
588,Action;Hack and Slash;Musou,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,2475,3878
589,Action;Hack and Slash;Quick-Time Events,Ryse: Son of Rome,2473,3257
590,Adventure;Indie;Exploration,A SECOND BEFORE US,2473,2473
594,Adventure;Indie;Walking Simulator,Magdalena,2459,2459
595,Action;Indie;Rogue-like,Unalive,2459,3382
596,Action;Indie;RPG,Pit People,2455,2504
597,Action;Arena Shooter;Hero Shooter,Quake Champions,2453,17476
598,Sports;Strategy;Multiplayer,Blood Bowl 2,2451,6511
599,Adventure;Casual;Indie,Rento Fortune - Multiplayer Board Game,2447,3485
601,Action;Adventure;Indie,Dangerous Bullets,2444,2444
603,Shooter;Action;Post-apocalyptic,Metro: Last Light Redux,2438,2819
607,Action;Casual;Massively Multiplayer,FreeStyle 2: Street Basketball,2418,10356
608,Shooter;Action;Sci-fi,Vanquish,2418,2418
609,Action;Casual;Indie,Weable,2416,2416
610,Action;Racing,Road Madness,2408,3803
611,Indie;Simulation;Strategy,Kingdom: New Lands,2390,3518
612,Action;Adventure;Casual,Broforce,2388,4285
615,Action;Casual;Indie,Pilam Sky,2386,2386
617,Casual;Indie;Strategy,Zombidle: REMONSTERED,2382,2382
619,Adventure;Casual;Indie,Midas Gold Plus,2379,2398
620,Casual;Indie;Puzzle,Energy Balance,2378,2378
621,Adventure;Indie;Point & Click,REED,2376,2376
622,Indie;Simulation;Strategy,Project Tarvotan,2367,3131
623,Casual;Indie;Sexual Content,Crush Crush,2362,4572
628,Action;Zombies;Co-op,Zombie Army Trilogy,2331,4320
630,Action;Casual;Indie,Cannons-Defenders: Steam Edition,2330,2585
631,Action;Adventure;Indie,Cursed West,2322,2322
632,Action;Casual;Indie,SAMOLIOTIK,2319,6074
633,Indie;Massively Multiplayer;Multiplayer,Transformice,2318,5636
634,Action;Adventure;Massively Multiplayer,Bold New World,2317,3285
635,Action;Casual;Racing,MapleStory,2316,17528
636,RPG;RPGMaker,1914: Prelude to Chaos,2316,4570
637,Casual;Indie;Sports,Golf With Your Friends,2310,20750
638,Violent;Action;Casual,CRACKHEAD,2301,3066
640,Action;Adventure;Casual,Grand Pigeon's Duty,2292,2292
641,Strategy;RTS;Historical,Rome: Total War,2289,4413
643,Adventure;Indie;Horror,Detention,2287,2335
644,Adventure;Casual;Story Rich,Raise Your Own Clone,2279,2279
645,Adventure;Point & Click;Noir,Jack's Gang,2279,3292
647,Action;Simulation;Sports,Shoot Paint,2272,2272
648,Strategy;RTS;Base-Building,Halo Wars: Definitive Edition,2266,3192
650,Adventure;Casual;Indie,Dark Scavenger,2263,2263
651,Action;Indie;Arcade,Chill the Piro,2261,2261
652,Action;Adventure;Pirates,Assassin's Creed II,2249,3617
654,Action;Indie;Racing,Jet Racing Extreme,2248,2248
655,Action;Adventure;RPG,Darksiders Warmastered Edition,2248,2904
656,Action;Fighting;2D Fighter,Street Fighter V NEW CFN Beta,2246,2406
659,Action;Adventure;Massively Multiplayer,NosTale,2237,2237
660,Action;Adventure;Indie,Cubway,2234,3441
661,Strategy;Turn-Based Strategy;Sci-fi,Sid Meier's Civilization: Beyond Earth,2232,86892
663,Action;Adventure;Casual,The Lost Valley,2229,2229
664,Action;Adventure;Casual,Cavern Escape,2229,2229
665,Action;Casual;Indie,Luminosity,2226,2226
666,Casual;Indie;Simulation,Candy Machine,2222,2222
667,Action;Adventure;Simulation,theHunter Classic,2221,3984
668,Action;Open World;Crime,Grand Theft Auto: San Andreas,2219,3387
669,Action;Indie;Twin Stick Shooter,Robot Legions Reborn,2206,2206
670,Action;RPG;Simulation,State of Anarchy,2202,8048
671,Shooter;Action;Adventure,Project Pulsation,2195,2195
672,Massively Multiplayer;RPG;MMORPG,MOBIUS FINAL FANTASY,2195,2282
673,Adventure;Casual;Indie,The Adventurer - Episode 1: Beginning of the End,2191,2191
674,Action;Zombies;Open World,Dead Island Definitive Edition,2190,4155
675,Indie;Simulation;Strategy,Planetbase,2182,6670
676,Action;Adventure;Casual,Kivi Toilet and Shotgun,2177,8871
677,Strategy;Wargame;Immersive Sim,NOBUNAGA'S AMBITION: Sphere of Influence - Ascension,2174,7488
678,Action;Adventure;Casual,Digimon Masters Online,2172,3830
679,Adventure;Indie;RPG,Terra Incognita Chapter One: The Descendant,2170,13352
680,Casual;Indie;Sports,Mahjong World Contest,2168,2288
681,Action;Adventure;Casual,ZRoll,2165,2165
682,Action;Casual;Indie,Trouble In The Manor,2161,2161
683,Adventure;Indie;RPG,The Moon Sliver,2153,2153
684,Adventure;Casual;Indie,aMAZE,2143,3890
685,Adventure;Casual;Indie,HardCube,2141,2141
686,Adventure;Mythology;Great Soundtrack,Okami HD,2136,2136
687,Action;Casual;Indie,Ookibloks,2133,2133
688,Simulation;Farming Sim;Multiplayer,Farming Simulator 15,2126,18711
690,Violent;Gore;Action,Aztecalypse,2125,2125
691,Action;Adventure;Casual,Runeyana,2122,2122
693,Adventure;Puzzle;Story Rich,Syberia 3,2119,2124
694,Action;Adventure;Sports,S.K.I.L.L. - Special Force 2,2112,3918
695,Action;Adventure;Open World,Grand Theft Auto IV: The Complete Edition,2107,11696
696,Casual;Indie;Pixel Graphics,Turbo Pug,2098,15462
697,Simulation;Strategy;Trading,High Profits,2098,2099
698,Action;Adventure;Strategy,Cossacks 3,2097,5797
699,Action;Simulation;Strategy,SmashZombies,2095,2095
700,Action;Massively Multiplayer;Strategy,Block N Load,2093,8640
701,Action;Massively Multiplayer;RPG,Closers,2091,2091
704,Action;Adventure;Casual,Dream Dealer,2086,5048
705,Action;Adventure;Indie,Urizen Shadows of the Cold Deluxe Frosty Edition,2082,2856
707,Indie;Simulation;Hacking,hack_me 2,2079,3012
708,Action;Adventure;Casual,Gnumz: Masters of Defense,2074,2074
710,Action;Adventure;Casual,Take Thy Throne,2071,2071
712,Action;Adventure;Indie,Magicians & Looters,2069,2069
715,Action;Adventure;Casual,Star Merc,2060,5944
716,Action;Adventure;Great Soundtrack,Sonic Forces,2058,2058
717,Adventure;Indie;Horror,Coma: Mortuary,2057,2057
718,Indie;RPG,Village Story,2057,12507
719,Action;Adventure;Indie,Apartment 666,2055,2055
720,Indie;RPG;Strategy,Craft The World,2054,3283
722,Casual;Simulation;Strategy,Battleplan: American Civil War,2051,2051
723,Action;Adventure;RPG,Survival Is Not Enough,2051,2051
724,Adventure;Indie;Atmospheric,Firewatch,2049,17568
725,Action;Adventure;Indie,The Ember Saga: A New Fire,2049,2049
726,Action;RPG;Sci-fi,Mass Effect (2007),2047,4183
728,Adventure;Indie;RPGMaker,Space Pilgrim Episode I: Alpha Centauri,2044,16445
730,Action;Adventure;Indie,The Binding of Isaac,2042,12575
735,RPG;Fantasy;Story Rich,Dragon Age: Origins - Ultimate Edition,2024,8364
737,Action;Adventure;Casual,Invasion: Brain Craving,2017,6446
738,Action;Adventure;Casual,I'm Titanium,2017,2017
739,Action;Indie;Bullet Hell,Red Death,2014,2921
740,Action,Call of Duty: Black Ops II - Zombies,2013,9695
741,Indie;RPG,CountDown,2012,2012
742,Action;Massively Multiplayer;Open World,APB Reloaded,2008,11813
744,Action;Casual;Indie,Red Risk,2000,9996
746,Adventure;Indie;RPGMaker,Actual Sunlight,1990,1990
747,Casual;Indie;Shoot 'Em Up,Black Sand Drift,1989,1989
750,Violent;Action;Indie,Office Battle,1988,1988
751,Action;Adventure;Indie,Yury,1986,3007
753,Casual;Indie;Strategy,Fake Colours,1984,1984
754,Action;Adventure;Indie,Macabre,1983,1983
756,Action;Adventure;Casual,The Return Home Remastered,1981,1981
757,Action;Adventure;Indie,Overcast - Walden and the Werewolf,1980,6084
758,Casual;Indie;Puzzle,Chicken Labyrinth Puzzles,1980,1980
760,Indie;Racing;Simulation,My Summer Car,1976,5924
763,Action;Casual;Indie,Toadled,1973,1973
764,Adventure;Indie;RPG,Data Hacker: Reboot,1972,8838
766,Action;Adventure;Open World,Watch_Dogs,1968,47887
767,Indie;Simulation;Hacking,Hacknet,1968,127640
768,Action;Adventure;Indie,Flesh Eaters,1966,3127
770,Action;Casual;Indie,Stellar 2D,1965,3944
771,Indie;Simulation;Strategy,Life is Feudal: Forest Village,1962,1962
772,Action;Adventure;Indie,Blood Harvest,1962,2174
773,Indie;Fighting;2D Fighter,Rivals of Aether,1961,2922
775,RPG;Open World;Fantasy,Fable Anniversary,1958,6186
776,Casual;Indie;Clicker,Candy Blast,1956,3970
779,Adventure;Indie;Story Rich,Existentia,1953,6722
780,Casual;Indie;Simulation,Fluffy,1953,3320
782,Casual;Indie;Puzzle,Bacteria,1952,3666
785,Violent;Gore;Action,Shot Shot Tactic,1947,2006
789,Action;Open World;Hunting,Toukiden 2,1938,1938
790,Action;Open World;Crime,Mafia II (Classic),1937,29474
791,Adventure;Anime;Detective,Despair,1936,2128
792,Action;Adventure;Casual,CrazyCars3D,1933,1933
794,Violent;Gore;Action,Project RPG Remastered,1930,1943
795,Action;Adventure;Indie,Dungeon of Zolthan,1929,6356
797,Action;Indie;Massively Multiplayer,Holdfast: Nations At War,1928,3419
798,Action;Adventure;Casual,Action Alien,1927,1927
799,Massively Multiplayer;RPG;MMORPG,Granado Espada,1925,4505
800,Indie,HELLION,1923,1941
801,Action;Adventure;Zombies,Resident Evil 6,1922,11879
803,Action;Casual;Indie,The Culling,1922,12995
804,Action;Indie;Platformer,Lup,1920,8364
805,Casual;Retro;Shoot 'Em Up,Space Codex,1917,1917
807,Adventure;Indie;RPG,Incitement 3,1912,15408
809,Action;Adventure;Indie,Dark Project,1902,7172
810,Action;Stealth;Assassin,Hitman: Absolution,1901,26137
811,Indie;Simulation;Strategy,Wargame: Red Dragon,1897,4779
812,Adventure;Casual;Indie,Hiiro,1892,1892
813,Action;Strategy;Tower Defense,Bloons TD Battles,1890,2634
814,Shooter;Action;Multiplayer,BLOCKADE 3D,1883,6968
815,Action;Casual;Indie,FEMINAZI: The Triggering,1882,1882
816,Adventure;Casual;Indie,Winexy,1881,1881
819,Action;Adventure;Pirates,Assassin's Creed Rogue,1872,2371
820,Simulation;Sports;Football (Soccer),Football Manager Touch 2017,1869,1869
821,Action;Adventure;Casual,Arcade Tale,1869,1869
822,Action;Adventure;Indie,Bendy and the Ink Machine,1863,3457
823,Indie;Platformer;Action,Cube Master,1861,6304
824,Action;Adventure;Casual,Spacelords,1859,2093
826,Sexual Content;Simulation;Nudity,Frisky Business,1856,1856
827,Action;Adventure,Judas,1855,1876
828,Action;Adventure;Indie,Pixel Privateers,1854,1854
829,Action;Casual;Indie,Intralism,1854,1854
833,Adventure;RPG;Sci-fi,Blood of Old (OLD VERSION),1845,1923
834,Action;Indie;Simulation,Sins of a Solar Empire: Rebellion,1843,93109
835,Casual;Simulation;Automobile Sim,OMSI 2,1843,2228
836,Action;Zombies;Co-op,Dead Rising 4,1842,2178
837,Action;Strategy;World War II,Company of Heroes - Legacy Edition,1841,3344
840,Action;RPG;Souls-like,The First Spark,1836,3145
841,Shooter;Action;Classic,Half-Life,1835,33471
842,Action;RPG;Loot,Borderlands 2 RU,1835,8332
843,Casual;Indie;Sports,Mind Spheres,1833,7870
844,Adventure;Casual;Indie,Alpha Runner,1827,1827
848,Indie;Simulation;Strategy,Stonehearth,1821,1851
849,Adventure;Casual;Indie,PickCrafter,1820,1820
850,Action;Adventure;Casual,Tarim: Guardians,1819,1819
851,Casual;Visual Novel,Midnight Carnival,1818,2926
853,Action;Adventure;Casual,Find Out,1813,1813
854,Casual;Indie;Funny,CPU Invaders,1811,2489
855,Action;Adventure;Indie,Green Cat,1811,1811
856,Violent;Action;Indie,Stone Age Wars,1803,2959
857,Action;Adventure;Indie,Bear Haven Nights,1802,1802
858,Violent;Gore;Adventure,Greenwood the Last Ritual,1801,1801
860,Casual;Indie;Puzzle,Energy Cycle,1792,2585
862,Action;Adventure;Indie,Save Home,1791,2572
863,Adventure;Indie;RPG,Dwarflings,1791,1791
864,Indie;Massively Multiplayer;Racing,Naval Action,1790,5222
866,Adventure;Indie;Horror,Sullen: Light is Your Friend,1782,3389
867,RPG;Strategy;Turn-Based Strategy,Heroes of Might & Magic III - HD Edition,1780,4656
868,Casual;Indie;Bullet Hell,Spikit,1780,2771
869,Adventure;Indie,Invisible Mind,1775,1775
870,Adventure;Indie;Rogue-like,NeverEnd,1775,1775
871,Action;Casual;Indie,Grass Cutter,1775,1775
872,Adventure;Indie;RPG,LOVE,1774,1774
873,Action;Adventure;Indie,Ultimate Epic Battle Simulator,1774,10326
875,Casual;Indie;Simulation,911 Operator,1772,10019
876,Action;Casual;Indie,Murder Miners,1769,1769
877,Action;Casual;Indie,Slingshot people,1768,3153
878,Adventure;Indie;Puzzle,The Witness,1767,6185
880,Action;Adventure;Story Rich,GOD's DEATH,1761,1761
881,Action;Adventure;Casual,Mistwood Heroes,1760,1760
882,Casual;Indie,Simple Ball: Extended Edition,1758,1758
883,Action;Adventure;Casual,RADical ROACH Remastered,1757,6170
884,Casual;Indie;Puzzle,Flat Path,1757,1757
885,Action;Casual;Indie,Dead Bits,1754,14137
888,Casual;Indie;Racing,Survival Driver,1745,1745
889,Simulation;Strategy;Puzzle,Bridge Constructor Portal,1745,1745
890,Adventure;Indie;Political,Papers Please,1739,6129
891,Indie;Simulation;Strategy,Aven Colony,1738,1738
892,Strategy;Wargame;America,Civil War: Battle of Petersburg,1738,2441
893,Action;Sports;Open World,Steep,1734,2113
895,Casual;Indie;Puzzle,Three Digits,1731,1731
896,Action;Casual;Indie,Germ Wars,1731,2595
897,Casual;Indie;Strategy,Particula,1727,7590
899,RPG;Sci-fi;Story Rich,Mass Effect 2 (2010),1724,13320
900,Action;Adventure;Casual,Loot Hero DX,1724,14306
901,Action;Adventure;Open World,Osiris: New Dawn,1722,4773
902,Indie;RPG;RPGMaker,Machine Made: Rebirth,1722,2395
903,Action;Adventure;Indie,Hurricane,1722,1722
905,Casual;Indie;Racing,JumpBall,1722,3281
906,Action;Adventure;Casual,ANKI,1719,1719
907,Action;Adventure;Indie,Survive the Nights,1716,1716
908,Action;Racing;Arcade,Outrunner,1714,2251
909,Casual;Indie;Side Scroller,Tinboy,1713,1713
910,Action;Casual;Indie,Escape This,1713,1755
911,Simulation;Sports;Wrestling,Fire Pro Wrestling World,1712,1712
912,Action;Adventure;Indie,LIMBO,1711,27466
915,Adventure;Story Rich;Choices Matter,Adventures of Hooi,1703,1703
917,Indie;RPG;Strategy,Thea: The Awakening,1698,1742
919,Action;Adventure;Open World,City of Chains,1697,4570
921,Violent;Action;Adventure,Green Elephant 2D,1696,1696
922,Indie;Racing;Singleplayer,Ampersand,1695,4524
923,Casual;Indie;Strategy,SweatShop,1694,1694
925,Casual;Strategy;Puzzle,Alice's Patchwork,1690,1690
926,Adventure;Indie;Story Rich,Once in Yaissor,1690,5073
927,Casual;Indie;Platformer,Hyposphere,1689,2120
932,Indie;Zombies;Pixel Graphics,Eaten Alive,1679,2429
934,Action;Adventure;RPG,How to Survive 2,1678,2823
935,Shooter;Action;RPG,BioShock Remastered,1678,5245
936,Indie;Simulation;Strategy,Ultimate General: Civil War,1678,1678
938,Action;Adventure;RPG,ICEY,1674,3240
939,Casual;Indie;Simulation,Alien Hostage,1672,4015
940,Simulation;Strategy;City Builder,Tropico 4,1670,10892
942,Shooter;Action;Indie,Serious Sam 3: BFE,1662,2439
944,Casual;Indie;Puzzle,Alice's Patchworks 2,1661,1661
946,Strategy;Turn-Based Strategy;Turn-Based,Sid Meier's Civilization IV: Beyond the Sword,1660,2791
948,RPG;RPGMaker,Atonement 2: Ruptured by Despair,1660,3516
949,Action;Indie;RPG,River City Ransom: Underground,1659,1659
952,Action;Indie;Casual,The Tower Of Elements,1657,5139
953,Shooter;Action;Multiplayer,Call of Duty: Modern Warfare Remastered - Multiplayer,1656,6075
954,Action;Casual;Indie,Galactic Landing,1653,1653
955,Adventure;Indie;Visual Novel,A Detective's Novel,1652,4826
957,Shooter;Action;Indie,Risk of Rain (2013),1651,5462
958,Casual;Indie;Puzzle,Hexoscope,1650,1650
959,Action;Adventure;Indie,The Butterfly Sign,1650,1650
960,Adventure;Indie;Strategy,Beholder,1649,7817
962,Indie;Strategy;Rogue-like,Star Chronicles: Delta Quadrant,1646,2936
963,Casual;Indie;Simulation,Hyper color ball,1645,2368
964,Indie;Racing;Arcade,High On Racing,1644,2856
965,Action;Adventure;Indie,Autumn Dream,1644,1644
966,Adventure;Casual;Indie,Retention,1642,1642
967,Action;Casual;Indie,Ultimate Chicken Horse,1642,15874
968,Action;Adventure;Indie,The End Is Nigh,1641,1641
969,Adventure;Indie;RPG,New kind of adventure,1640,3215
970,Action;Adventure;Casual,Blaite,1640,1756
971,Adventure;Strategy;Detective,L.A. Noire,1639,5115
972,Action;Massively Multiplayer;RPG,Survarium,1637,4382
973,Action;Indie;Psychological Horror,X-17,1637,1637
974,Adventure;Casual;Indie,Introvert Quest,1637,1637
975,Action;Casual;Indie,Slash It,1635,2196
976,Action;Adventure;Indie,The Butterfly Sign: Human Error,1634,1634
978,Adventure;Massively Multiplayer;VR,Heaven Forest - VR MMO,1632,6271
979,Violent;Gore;Action,Darkness Assault,1631,2051
980,Action;Casual;Indie,Tank Assault X,1631,1631
981,Violent;Action;Indie,Vindictive Drive,1630,3354
983,Indie;RPG;RPGMaker,Final Quest II,1630,2816
984,Casual;Indie;Strategy,The Jackbox Party Pack,1629,3913
986,Indie;Racing,Snake Party,1629,1629
987,Massively Multiplayer;RPG;MMORPG,FINAL FANTASY IX,1628,8229
988,Action;Adventure;Massively Multiplayer,Dungeon Fighter Online,1628,3469
989,RPG;JRPG;Anime,The Legend of Heroes: Trails of Cold Steel,1628,1628
991,Action;Indie;Top-Down Shooter,Smithy,1627,1627
992,Action;Adventure;Indie,Girl Amazon Survival,1625,1625
994,Adventure;Puzzle;Dark Fantasy,Rest House,1623,1623
995,Action;Adventure;Casual,Fluffy Creatures VS The World,1623,3251
996,Indie;Simulation;Strategy,Mashinky,1622,1622
997,Action;Adventure;Open World,Batman: Arkham City GOTY,1621,6871
998,Action;Indie;Platformer,Commander Cool 2,1619,1619
999,Racing;Simulation;Sports,Offroad: VR,1617,1617
1000,Action;Adventure;Casual,Head Shot,1616,4255
1001,Action;Adventure;Indie,Space Journey,1615,1615
1002,Action;RPG;Co-op,NORTH,1613,1800
1003,RPG;Software;Top-Down,Dynamic,1613,3669
1004,Action;Indie;Horror,Escape The Island,1612,1612
1005,Casual;Indie;Family Friendly,It's Spring Again,1611,1654
1006,Action;RPG;Anime,Tales of Zestiria,1610,9696
1009,Shooter;Action;Zombies,Call of Duty: Black Ops,1607,63343
1010,Indie;Strategy;Stealth,Shadow Tactics: Blades of the Shogun,1607,5037
1011,Adventure;Indie;Platformer,Liveza: Death of the Earth,1607,1607
1012,Adventure;Casual;Indie,Weapon Shop Fantasy,1607,1607
1013,Casual;Indie;Runner,Alpacapaca Dash,1606,1606
1014,Action;Adventure;Casual,Monsti,1605,2515
1015,Casual;Indie;Cute,The District,1604,1604
1016,Casual;Indie;Simulation,Pixel Survivors,1603,3617
1017,Action;Indie;Twin Stick Shooter,BitMaster,1602,1713
1019,Casual;Indie;Puzzle,Puzzle Galaxies,1600,6223
1020,Action;Casual;Indie,SkyTime,1600,1600
1021,Adventure;Indie;RPG,Warriors of Vilvatikta,1599,5550
1022,Casual;Indie;Strategy,The Jackbox Party Pack 2,1597,4937
1023,Action;Adventure;Indie,Abyss Raiders: Uncharted,1595,1595
1024,RPG;JRPG;Rogue-like,To The Capital,1595,1595
1025,Action;Indie;Platformer,ORBITAL,1594,11882
1026,Action;Adventure;Casual,Captivity,1594,2424
1027,Action;Casual;Indie,Age of Steel: Recharge,1593,1593
1028,Action;Indie;Character Customization,ASSASSINATION BOX,1593,1597
1029,Action;Indie;Simulation,EastwoodVR,1592,1741
1030,Casual;Indie;Platformer,Just Hero,1591,1591
1031,Action;Indie;Platformer,Humanity Asset,1590,2158
1033,Action;Anime;3D Fighter,CLASH,1589,2849
1034,RPG;JRPG;Singleplayer,The Last Hope,1589,9417
1037,Casual;Indie;RPG,Guild Quest,1588,1713
1039,Action;Indie;Platformer,PulseCharge,1585,4933
1040,Casual;Indie;Simulation,Mobile Empire,1584,1584
1041,Action;Arcade,Radical Spectrum: Volume 1,1583,5344
1043,Action;Indie;Top-Down,Neon Hardcorps,1582,5886
1044,Casual;Indie;Simulation,Super Duper Party Pooper,1579,1893
1045,Indie;Simulation;Hacking,hack_me,1579,1589
1046,Adventure;Indie;RPG,Reigns,1577,1612
1047,Action;Adventure;Casual,Flight Simulator: VR,1577,1577
1048,Action;Adventure;Indie,ABO MANDO,1575,1575
1050,Casual;Indie;Platformer,Broken Dreams,1574,10797
1051,Adventure;Indie;Simulation,VA-11 Hall-A: Cyberpunk Bartender Action,1574,1574
1052,Shooter;Action;Indie,Merger 3D,1574,8051
1053,Action;Indie;RPG,Salt and Sanctuary,1572,2430
1054,Action;Indie;Zombies,No More Room in Hell,1568,10922
1055,Simulation;Strategy;World War II,Edge of Hearts,1568,2423
1056,Action;Casual;Indie,Madrobot X,1565,7601
1058,Action;Casual;Indie,POBEDA,1564,1564
1059,Adventure;Platformer;2D,Kabitis,1563,3559
1060,Adventure;Indie;RPG,For The King,1563,9993
1061,Action;Zombies;Co-op,Left 4 Dead,1562,30616
1062,Shooter;Action;Multiplayer,Call of Duty: Modern Warfare 2 (2009),1562,22614
1063,Adventure;Indie;RPG,Calcu-Late,1561,4024
1065,Shooter;Action;World War II,Day of Defeat: Source,1557,7507
1067,Adventure;Indie,White Mirror,1555,1555
1069,Action;Adventure;Indie,Nuclear Contingency,1549,3559
1070,Adventure;Indie;RPG,Wurm Unlimited,1547,1958
1071,Shooter;Action;Sniper,Sniper Ghost Warrior 3 Beta,1547,1564
1072,Action;Adventure;Casual,Fireflies,1543,1665
1073,Shooter;Action;Adventure,Z.I.O.N.,1543,1543
1075,Action;Indie;Local Co-Op,Chompy Chomp Chomp,1534,2705
1076,Casual;Indie;Family Friendly,Let's Draw,1533,1540
1077,Adventure;Simulation;Exploration,Turn Around,1533,5758
1079,Action;Story Rich;Time Manipulation,Quantum Break,1532,2719
1080,Action;Adventure;RPG,RAID: World War II,1530,1530
1081,Action;RPG;Zombies,SAS: Zombie Assault 4,1530,1530
1082,Simulation;Strategy;Medieval,Stronghold Crusader 2,1529,5763
1083,Adventure;Casual;Indie,Bibou,1529,4354
1084,Action;Indie;RPG,Bastion,1528,4186
1085,Casual;Indie,CryptoMoneya,1525,2441
1086,Action;Casual;Indie,Pixel Puzzles: UndeadZ,1523,3153
1087,Action;Casual;Indie,Alien Run,1523,2753
1088,Simulation;Sports;Management,Football Manager 2012,1521,77630
1089,Casual;Indie;Cute,Turbo Pug 3D,1521,3889
1090,Action;Adventure;Casual,WAKFU,1520,4078
1091,Adventure;Indie;RPG,Rogue Port - Red Nightmare,1515,3906
1092,Adventure;Casual;Indie,Bunnyrama,1515,1515
1094,Action;RPG;Cyberpunk,Deus Ex: Human Revolution - Director's Cut,1513,3392
1095,Adventure;Indie;RPG,Mirror,1512,8250
1096,Action;Adventure;Casual,Tap Heroes,1511,1511
1097,Action;Zombies;Open World,Dead Rising 3,1509,11418
1099,Action;Adventure;RPG,Darksiders II Deathinitive Edition,1506,2927
1100,Action;Adventure;Casual,Learn to Fly 3,1506,1506
1101,Action;Adventure;Indie,Rogue Port - Blue Nightmare,1505,2537
1102,Action;Anime;Sexual Content,Burst,1504,1511
1103,Casual;Indie;RPG,Last Days,1504,1504
1104,Simulation;Building;Indie,Worlds Adrift,1500,2057
1105,Indie;Simulation;Strategy,War for the Overworld,1499,2227
1107,RPG;RPGMaker,False Shelter,1499,3859
1108,Action;Indie;Simulation,Medieval Engineers,1496,3984
1109,Action;Gore;Violent,Cruel Arena,1494,1494
1112,Adventure;Casual;Indie,The Next Door,1492,4460
1113,Action;Horror;Survival Horror,The Evil Within,1489,4499
1115,Action;Adventure;Indie,Escape Machines,1489,8841
1116,Action;Adventure;Indie,SUPER DISTRO,1489,8184
1117,Casual;Indie,Trolley Gold,1489,1600
1118,Action;Adventure;Indie,Colony Survival,1488,1488
1119,Action;Adventure;Casual,Sleeping Valley,1485,2930
1120,Action;Adventure;Point & Click,TAIKU MANSION,1483,5214
1121,Adventure;Casual;Indie,Cyber City 2157: The Visual Novel,1481,4413
1123,Action;Adventure;Casual,ShipLord,1479,13869
